ts,t_s,step,latency_ms,throughput_rps,error_rate,sequence
2025-11-12 14:43:23.303652,249.49640287769785,paginate,122.17416580467896,65.57158935692496,0.0,search-filter-paginate
2025-11-12 14:43:24.310846,250.50359712230215,paginate,122.10209359960194,64.49183046493779,0.0,search-filter-paginate
2025-11-12 14:43:25.318040,251.51079136690646,paginate,137.66928019024667,62.94440339728377,0.0,search-filter-paginate
2025-11-12 14:43:26.325235,252.5179856115108,paginate,131.88476390813017,67.69001957813747,0.0,search-filter-paginate
2025-11-12 14:43:27.332429,253.5251798561151,paginate,120.4739309579252,64.33883005152663,0.0,search-filter-paginate
2025-11-12 14:43:28.339623,254.53237410071944,paginate,120.40490762396496,66.11010931385053,0.0,search-filter-paginate
2025-11-12 14:43:29.346817,255.53956834532374,paginate,129.1610774130703,61.08240964935699,0.0,search-filter-paginate
2025-11-12 14:43:30.354012,256.54676258992805,paginate,128.15803161664,64.62218841546506,0.0,search-filter-paginate
2025-11-12 14:43:31.361206,257.55395683453236,paginate,134.0213982292023,65.1996441774877,0.0,search-filter-paginate
2025-11-12 14:43:32.368400,258.5611510791367,paginate,128.8653538589883,62.96087319456324,0.0,search-filter-paginate
2025-11-12 14:43:33.375594,259.568345323741,paginate,125.60656086975747,66.10590791830039,0.0,search-filter-paginate
2025-11-12 14:43:34.382789,260.57553956834533,paginate,125.50282087728255,67.43459915001588,0.0,search-filter-paginate
2025-11-12 14:43:35.389983,261.58273381294964,paginate,130.536390412364,64.30173990858306,0.0,search-filter-paginate
2025-11-12 14:43:36.397177,262.58992805755395,paginate,121.69303524297126,65.44893714355017,0.0,search-filter-paginate
2025-11-12 14:43:37.404371,263.59712230215825,paginate,126.7540513662074,62.11316349741481,0.0,search-filter-paginate
2025-11-12 14:43:38.411566,264.60431654676256,paginate,120.98577578944989,65.66812893118981,0.0,search-filter-paginate
2025-11-12 14:43:39.418760,265.61151079136687,paginate,124.71160794227367,65.14901513061811,0.0,search-filter-paginate
2025-11-12 14:43:40.425954,266.61870503597123,paginate,130.62117819425475,62.38694545746658,0.0,search-filter-paginate
2025-11-12 14:43:41.433148,267.62589928057554,paginate,127.61447781904494,62.15181063908463,0.0,search-filter-paginate
2025-11-12 14:43:42.440343,268.63309352517985,paginate,129.25946689877406,66.48509873211248,0.0,search-filter-paginate
2025-11-12 14:43:43.447537,269.64028776978415,paginate,134.9058231620257,64.64243403642273,0.0,search-filter-paginate
2025-11-12 14:43:44.454731,270.6474820143885,paginate,135.31695092165262,65.97948957913685,0.0,search-filter-paginate
2025-11-12 14:43:45.461925,271.6546762589928,paginate,137.81130562839343,67.06748069637676,0.0,search-filter-paginate
2025-11-12 14:43:46.469120,272.66187050359713,paginate,133.82864988743972,64.85928545952096,0.0,search-filter-paginate
2025-11-12 14:43:47.476314,273.66906474820144,paginate,136.42040983943988,60.142455245775125,0.0,search-filter-paginate
2025-11-12 14:43:48.483508,274.67625899280574,paginate,131.46937336683771,62.85453288961578,0.0,search-filter-paginate
2025-11-12 14:43:49.490702,275.68345323741005,paginate,129.3686134148802,61.478544816860634,0.0,search-filter-paginate
2025-11-12 14:43:50.497896,276.69064748201436,paginate,129.30966819234567,63.71285166084301,0.0,search-filter-paginate
2025-11-12 14:43:51.505091,277.6978417266187,paginate,125.2088330651489,65.22489041629291,0.0,search-filter-paginate
2025-11-12 14:43:52.512285,278.705035971223,paginate,129.23571664443853,63.552416232833544,0.0,search-filter-paginate
2025-11-12 14:43:53.519479,279.71223021582733,paginate,125.45497960649742,62.829258226119464,0.0,search-filter-paginate
2025-11-12 14:43:54.526673,280.71942446043164,paginate,126.55514594228414,60.01692653473451,0.0,search-filter-paginate
2025-11-12 14:43:55.533868,281.72661870503595,paginate,129.17318953885206,65.35300271058334,0.0,search-filter-paginate
2025-11-12 14:43:56.541062,282.7338129496403,paginate,123.37525077682116,62.64590105663389,0.0,search-filter-paginate
2025-11-12 14:43:57.548256,283.7410071942446,paginate,121.6025018060047,64.89117055056619,0.0,search-filter-paginate
2025-11-12 14:43:58.555450,284.7482014388489,paginate,129.69912026783018,63.180264236967574,0.0,search-filter-paginate
2025-11-12 14:43:59.562645,285.75539568345323,paginate,135.21809885125552,68.16674326700044,0.0,search-filter-paginate
2025-11-12 14:44:00.569839,286.76258992805754,paginate,133.25776316508055,63.44368076531068,0.0,search-filter-paginate
2025-11-12 14:44:01.577033,287.76978417266184,paginate,132.30734439108872,62.387077514233695,0.0,search-filter-paginate
2025-11-12 14:44:02.584227,288.77697841726615,paginate,127.00292082295282,66.28108116955647,0.0,search-filter-paginate
2025-11-12 14:44:03.591422,289.7841726618705,paginate,135.9159303424317,64.90938846716709,0.0,search-filter-paginate
2025-11-12 14:44:04.598616,290.7913669064748,paginate,128.7283635192653,60.58861342839201,0.0,search-filter-paginate
2025-11-12 14:44:05.605810,291.7985611510791,paginate,129.36149257855783,65.47186326853718,0.0,search-filter-paginate
2025-11-12 14:44:06.613004,292.80575539568343,paginate,127.32943697868423,64.74010550159973,0.0,search-filter-paginate
2025-11-12 14:44:07.620199,293.8129496402878,paginate,129.6506885872446,68.60533537429494,0.0,search-filter-paginate
2025-11-12 14:44:08.627393,294.8201438848921,paginate,132.39560120309503,62.21241619240701,0.0,search-filter-paginate
2025-11-12 14:44:09.634587,295.8273381294964,paginate,128.3004436927362,62.79196670262988,0.0,search-filter-paginate
2025-11-12 14:44:10.641781,296.8345323741007,paginate,131.79727049867833,66.86640462063494,0.0,search-filter-paginate
2025-11-12 14:44:11.648976,297.841726618705,paginate,126.43411143576878,65.38163238519444,0.0,search-filter-paginate
2025-11-12 14:44:12.656170,298.84892086330933,paginate,135.8092471737474,63.961287243975015,0.0,search-filter-paginate
2025-11-12 14:44:13.663364,299.85611510791364,paginate,129.91818363431457,64.68136959754345,0.0,search-filter-paginate
2025-11-12 14:44:14.670558,300.86330935251794,paginate,130.50602982200232,63.763068180202495,0.0,search-filter-paginate
2025-11-12 14:44:15.677753,301.8705035971223,paginate,127.62209863215675,68.09277323242296,0.0,search-filter-paginate
2025-11-12 14:44:16.684947,302.8776978417266,paginate,134.01972581149735,67.92018058669608,0.0,search-filter-paginate
2025-11-12 14:44:17.692141,303.8848920863309,paginate,121.52096105220896,63.401927026908425,0.0,search-filter-paginate
2025-11-12 14:44:18.699335,304.89208633093523,paginate,126.18291676039885,62.81342793311695,0.0,search-filter-paginate
2025-11-12 14:44:19.706530,305.8992805755396,paginate,131.94207304701612,63.02191516429325,0.0,search-filter-paginate
2025-11-12 14:44:20.713724,306.9064748201439,paginate,121.16179662073594,63.470936868687126,0.0,search-filter-paginate
2025-11-12 14:44:21.720918,307.9136690647482,paginate,127.66002947649672,64.16685540574326,0.0,search-filter-paginate
2025-11-12 14:44:22.728112,308.9208633093525,paginate,126.98343097731014,70.06888283234156,0.0,search-filter-paginate
2025-11-12 14:44:23.735307,309.9280575539568,paginate,133.3632654189251,66.50829012860537,0.0,search-filter-paginate
2025-11-12 14:44:24.742501,310.9352517985611,paginate,129.55076334466702,68.48856639730698,0.0,search-filter-paginate
2025-11-12 14:44:25.749695,311.94244604316543,paginate,141.47031577295314,66.33945359074576,0.0,search-filter-paginate
2025-11-12 14:44:26.756889,312.94964028776974,paginate,127.40055300351347,63.862904042062404,0.0,search-filter-paginate
2025-11-12 14:44:27.764084,313.9568345323741,paginate,126.92904916731592,61.52436178837408,0.0,search-filter-paginate
2025-11-12 14:44:28.771278,314.9640287769784,paginate,133.26365581643893,64.65589717474347,0.0,search-filter-paginate
2025-11-12 14:44:29.778472,315.9712230215827,paginate,129.78241233315677,63.39265530786116,0.0,search-filter-paginate
2025-11-12 14:44:30.785666,316.9784172661871,paginate,134.54521194579056,62.571479562240135,0.0,search-filter-paginate
2025-11-12 14:44:31.792861,317.9856115107914,paginate,124.04148319924127,63.2790091505586,0.0,search-filter-paginate
2025-11-12 14:44:32.800055,318.9928057553957,paginate,139.71839909938774,63.61854036057733,0.0,search-filter-paginate
2025-11-12 14:44:33.807249,320.0,paginate,130.90554903014078,67.81321320912659,0.0,search-filter-paginate
